smiles,logp,reward
CC(Oc1ccc(CNC(=O)N2CC[C@@H](C)[C@H](O)C2)cc1)C(C)(C)C,3.4123000000000028,1.2278811253669457
O=C1NC(=NCl)S/C1=C/c1ccc(OCc2cccc(Cl)c2)cc1,4.632700000000002,1.2278670065158699
CC(=O)c1cccc(S(=O)(=O)Nc2ccc3c(c2)N(C(=O)C(C)(C)C)CC3)c1,3.625200000000002,1.2273785277858609
Fc1ccc2c(c1)CC[C@@H]2N[C@@H](COCCl)c1ccc(F)c(F)c1,4.635000000000003,1.227005410491648
Cc1ccc(C)c(S[C@H](C(=O)N2CCN(C(=O)CCl)CC2)C(C)C)c1,3.329740000000002,1.2263687574695346
Cc1noc(-c2cc(=O)n(CC(=O)NCc3cccs3)nc2-c2cccs2)c1C,3.621540000000002,1.2254472382223653
COC1(OC)CC[C@@]2(C)[C@@H](CC[C@@H]3[C@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]32)C1,4.379100000000004,1.225110579363351
C[C@H](Cc1ccc(O)cc1)N(C)C(=O)c1nc(C2CC2)n2ccccc12,3.6205000000000025,1.224900326205148
Cn1nc2c(cc1=O)CN1C(=O)CCSc3c(Cl)cccc3C1C2,2.555500000000001,1.2248710854657612
CC(C)C(=O)Nc1ccc(N2CCN(C(=O)c3cccc(F)c3)CC2)c(C(=O)N2CCCC2)c1,3.6186000000000034,1.2239032865209225
C[C@H]1C[C@H](c2ccccc2F)N(C(=O)c2scnc2C2CC2)C1,4.382900000000004,1.2231180851833083
Cc1ccc2[nH+]c(N3CCC[C@@H](C(=O)NCc4ccc(OCC(Cl)(Cl)Cl)cc4)C3)[nH]c2c1,4.572220000000003,1.2229998235671173
Cc1nc(NC(=O)[C@H](C)Sc2nnc3cc(C)c4ccccc4n23)sc1C,4.383560000000004,1.2227731359680805
CC(C)CN(C)C(=O)c1cc2ccccc2c(Cl)n1,3.6162000000000027,1.2226477814713124
Cc1ccc(NC(=O)CCc2ccccc2Cl)nc1,3.614720000000002,1.221875721875723
O=C(/C=C/c1cccc(Cl)c1)N[C@H](c1ccc2c(c1)OCCO2)C1CC1,4.391900000000003,1.2184424168402885
Cc1c(CS)cccc1OCc1nc(C(=O)NC2CC2)cs1,3.3525200000000024,1.2160785508225243
CCOc1cccc([C@@H](CNC(=O)Nc2ccc(Cl)cc2Cl)[NH+](C)C)c1,3.399400000000001,1.2156748037667695
C.Cc1nc(NC(=O)[C@H](C)Sc2nnc3ccc4ccccc4n23)sc1C,4.711240000000004,1.2155191078006502
COc1ccc(CNc2ncnc3c2cnn3-c2cc(Cl)ccc2C)cc1,4.3980200000000025,1.215297349108023
CCOc1ccc([C@@H]2NC(=O)c3cc(Cl)ccc3N2)cc1OC,3.6014000000000017,1.2150007150007158
Cc1ccc2nc(NC(=O)CCNS(=O)(=O)c3ccc4c(c3)C[C@H](C)N4C(=O)C3CC3)sc2c1,3.599420000000003,1.2139899184623528
CC(=O)c1cccc(NC(=O)N2CCC[C@@H]2c2c(C)n[nH]c2C)c1,3.5981400000000017,1.213337993808227
Cc1ccc(OCCCSc2nccn2C)cc1C,3.5981400000000017,1.213337993808227
CC(C)(CN)c1ccc(C(=O)Nc2ncc(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)s2)cc1,3.372700000000001,1.2127291262476847
Cc1ccccc1Cn1cccc(C(=O)Nc2ccc(F)cc2)c1=O,3.596420000000002,1.212463842459996
Cc1cccc(NC(=O)c2cccn(Cc3ccccc3F)c2=O)c1,3.596420000000002,1.212463842459996
Cc1cccc(COc2cccc(NC(=O)N[C@H](C(N)=O)C(C)(C)C)c2)c1,3.5955200000000023,1.2120072909546606
Cc1cc(C(S)(S)S)ccc1N[C@@H]1CC(=O)N(c2cccc(O)c2)C1=O,3.344320000000002,1.211824582944891
O[C@H]([C@H]1CCc2cccnc21)C1(c2ccccc2)CCC1,3.5942000000000025,1.2113387395077548
C.CCc1nc(NC(=O)[CH]Sc2nnc3cc(C)c4ccccc4n23)sc1C,5.046930000000004,1.210758713455434
CC(C)n1c([C@H](C)[NH2+][C@@H]2CCCc3nc(CBr)sc32)nc2ccccc21,4.670600000000004,1.2106562994092547
Cc1cc2nc([C@@H](C)O)n(Cc3ccccc3Cl)c2cc1C,4.408140000000003,1.210156660559318
Cc1ccc(CC(=O)Nc2cc(-c3ccccc3C)nn2C)cc1O,3.5907400000000016,1.2095922682826457
COc1ccccc1NC(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(F)cc1,3.5886000000000022,1.2085163667280725
O=C(CCCn1nc(-c2ccccc2)c2cc(Cl)ccc21)NC1CC1,4.415500000000003,1.206464146944541
Cc1ccc(NC(=O)c2nnn(-c3ccc(F)cc3)c2C)c(C)c1,3.583960000000002,1.2061947402615756
CC(C)c1cncc(NC(=O)N2CCC[C@@H]2CN2C[C@@H](C)O[C@H](C)C2)c1,3.310500000000002,1.203960057556307
CC1(C)CN(C(=O)C2CCN(C(=O)Nc3ccccc3)CC2)C1(C)C,3.5775000000000023,1.2029876977152911
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1csc(-c2cnccn2)n1,4.423600000000003,1.2024445068839547
CC(CS)n1nc(CC(=O)Nc2cccc3c2ccn3C(C)C)c2ccccc2c1=O,4.604100000000004,1.202349899435327
CCN(CC(C)(F)F)c1ncc2c(n1)CC[C@@H](C(=O)NCc1ccccc1)C2,3.379400000000002,1.2018011742878247
Cc1nc(CCCO/N=C/c2ccc(F)cc2)cs1,3.573920000000003,1.2012229327947956
CC([C@@H](C#N)OC(=O)CCNC(=O)NC12CC3CC(CC(C3)C1)C2)C(C)(S)S,3.2917800000000024,1.2007893056469947
CCC1(C)COC2(OC1)C(=O)N(CN1CCN(c3ccccc3F)CC1)c1ccccc12,3.5679000000000016,1.1982752601075353
Cc1c(C(=O)Nc2cccc(NS(C)(=O)=O)c2)cnn1-c1ccc(Br)cc1,3.567020000000002,1.1978464458680522
CC(OC(=O)C1CCN(C(=O)[C@@H]2CCCc3sc(NC(=O)c4ccc5c(c4)OCO5)nc32)CC1)C(C)(C)Cl,4.7317000000000045,1.19772039329173
CC(C)(C)c1ccc(C(=O)Nc2ncc(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)s2)cc1,4.433900000000003,1.1973987028384112
Cc1ccccc1-n1ccnc1SCC(=O)c1cc(F)ccc1F,4.433920000000003,1.197388975675071
Cc1ccc2ncc(C(=O)N[C@@H](C)c3nc(C4CCCCC4)no3)n2c1,3.564420000000003,1.1965825659315412
Cc1nn(C)c(C)c1NC(=O)CN(c1ccccc1F)C1CCCC1,3.563740000000003,1.1962527676047525
COc1ccc(CNC(=O)c2c(N3CCCC3=O)c3cc(C)ccc3n2C)cc1OC,3.5607200000000025,1.194791840364628
CCc1onc(C)c1NC(=O)C[C@H](C)c1ccc(Br)cc1,4.440220000000004,1.1943383649720163
CC[S@@](=O)[C@@H]1CCCC[C@@H]1NC(=O)Nc1cc(F)ccc1OCC#CF,3.3362000000000016,1.1927004447649963
CCc1cc(CNC(=O)[C@@H]2C[C@@H]2c2ccc(OC(F)(F)F)cc2)on1,3.555500000000002,1.1922810661128427
COCCN1C(=O)c2ccccc2N[C@@H]1c1ccccc1Cl,3.552900000000002,1.1910372469076091
Cc1ccc(NC(=O)C2CCN(C(=O)c3ccccc3Cl)CC2)c(C)c1,4.447740000000004,1.190731761227843
CC[C@H](COC)NC(=O)c1cc2c(C)nn(-c3ccccc3)c2s1,3.550220000000002,1.189759825628717
N#Cc1ccc(Cl)c(NC(=O)NCCOCc2ccccc2)c1,3.5499800000000024,1.1896456600598624
CC(C)n1c([C@H](C)[NH2+][C@@H]2CCCc3nc(C(F)F)sc32)nc2ccccc21,4.713300000000004,1.1889321008702796
Cc1cccc(C)c1NC(=O)CN(C)C(=O)[C@@H](NC(=O)Nc1ccccc1)C(C)C,3.546640000000002,1.1880607695271654
CCC[C@H](C)n1cnc2sc(C(C)=O)c(C)c2c1=O,3.3301200000000026,1.1877343149075261
CCC1([C@H]([NH2+]C)c2ccc(Cl)cc2)CCCC1,3.5447000000000024,1.1871435442864025
CCC1CCC(C(=O)c2cscc2C)CC1,4.455620000000004,1.1869924843022197
Cc1cc(Br)ccc1NC(=O)CNC(=O)C1(c2ccccc2)CC1,3.5440200000000015,1.1868226211898523
CC(C)N(CC[C@H]1CCCCO1)C(=O)c1ccc2c(c1)OCO2,3.225100000000002,1.1860535326465382
O=C(Nc1ccc([C@@H](CS)NC(=O)NCCC(F)(F)F)cc1)NC1CC1,3.193000000000002,1.1854789027993866
N#C[C@H](COC(=O)[C@@H]1CCOc2ccccc21)Cc1cccs1,3.539880000000003,1.1848752157356943
C[C@H]1c2ccccc2O[C@H]1C(=O)OCc1nccn1Cc1ccccc1,3.5393000000000026,1.1846032724036433
COc1ccc(NC(=O)C(=O)N[C@H](CC(C)(C)C)c2c(C)nn(C)c2C)cc1,3.2777400000000014,1.1844060097427933
C[C@](O)(c1sccc1CN)[C@]1(C#N)CCCc2ccccc21,3.212180000000001,1.1843404257699324
CNC(=O)CC1CCN(c2cc(CC(C)(C)C)nc3c(C)c(C)nn23)CC1,3.2872400000000015,1.1820672481842176
C[C@H]1Oc2c(ccc(Cl)c2Cl)[C@@H]1NCc1nncn1C1CC1,3.531600000000002,1.181013347861619
Cc1cc(O)n2nc([C@@H]3CCN(S(=O)(=O)c4cc(C(C)C)ccc4OCS)C3)cc2n1,3.311020000000003,1.1803086164778893
O=C(CCc1ccccc1)NCc1nc2ccccc2n1Cc1ccccc1CS,4.763400000000005,1.1781974216475732
CCC(C)(C)Oc1cccc(-c2cc(=O)n3nccc3[nH]2)c1,3.2570000000000014,1.1778901319563977
COc1ccc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)cc3)C2=O)cc1OC,3.517900000000002,1.1747183051076184
Cc1cc(-c2nnc(CN(Cc3ccco3)C3CCCC3)o2)c(C)o1,4.484240000000004,1.1737454859052425
Fc1ccc2c(c1)CC[C@@H]2N[C@@H](COCBr)c1ccc(F)c(F)c1,4.791100000000003,1.173700733970958
CCc1cc2c(CSc3nc4ccccc4o3)cc(=O)oc2cc1O,4.494500000000003,1.1691201070592157
O=C(NC1CCOCC1)N[C@@H](c1ccc(OC(S)S)cc1)C1CCOCC1,3.154500000000003,1.1668585749119489
CCOc1ccccc1NC(=O)[C@H](C)[S@](=O)Cc1ccccc1F,3.500300000000002,1.1668000266720018
O=C(c1ccccc1)N1CCO[C@H](CC2CCCCC2)C1,3.498000000000003,1.1657789613848215
CCCc1cc(O)nc(S[C@H](C)C(=O)N[C@H](C)c2ccccc2)n1,3.492700000000002,1.163437935381146
Cc1cc(NC(=O)N2CCSC(C)(C)C2)ccc1C(=O)NC(C)C,3.4925200000000016,1.163358717860271
NNC(=O)COc1ccc(-c2n[nH]c(C(F)(F)F)c2-c2ccc(Cl)cc2)c(O)c1,3.4902000000000015,1.162339382699696
O=S(=O)(Cc1cccc(C(F)(F)F)c1)NCc1csc(-c2cccs2)n1,4.5100000000000025,1.162251655629138
CCC[C@@H]1CC[C@](C#N)([C@H](O)c2c(C)cc(C)cc2C)C1,4.7554400000000046,1.1605668405331153
COc1ccc(-c2cc(-c3cc(OC)ccc3OC)n3ncnc3n2)cc1,3.4841000000000015,1.1596741209842345
COC(=O)c1ccc(-c2ccc(/C=N\Nc3ccc([N+](=O)[O-])cn3)o2)cc1,3.482400000000002,1.15893516078018
FC(F)(F)[C@H](Cc1ccccc1)NCC1CCN(c2cc[nH+]cc2)CC1,3.4803000000000015,1.1580246101204192
O=C(OCCCn1c(=O)[nH]c2ccccc21)c1ccc(F)cc1Br,3.4783000000000017,1.1571597555365716
FC(F)SCc1cc2c(o1)CN1CC[C@H]3[C@H](CC2C[NH+]3C2CC2)C1,2.474100000000001,1.1570925214774934
Cc1cc(NC(=O)CCCn2ccnn2)c(OC(S)S)cc1Cl,3.1808200000000015,1.1568410728224494
CCN(CC)C(=O)c1ccccc1NC(=O)C(Cl)(Cl)Cl,3.4773000000000023,1.1567281802062137
Cc1ccccc1[C@@H](NC(=O)NCC1CCN(c2cc[nH+]cc2)CC1)C1CC1,3.476020000000002,1.1561765902439674
Cc1nn(C)cc1[C@@H](C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)OC(C)(C)C,3.4739200000000023,1.155273642273014
[NH3+][C@H](COCCC(F)(S)S)CSc1cccc(Br)c1,3.0413000000000006,1.1549871513418766
Cc1ccc(-c2nc(C[NH2+][C@H](C)CCCCl)co2)cc1,3.1209200000000017,1.15439754205959
Cc1ccc(O)c(-n2cc3c(c2-c2cccc(Br)c2)c(=O)n(C)c(=O)n3C)c1,3.471420000000003,1.1542019390545486
COc1ccc(S(=O)(=O)CCCC(=O)Nc2nc3c(s2)C[C@@H](C)CC3)cc1,3.469100000000002,1.1532105297537405
CC(Cl)N(C1CC1)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,2.9861000000000013,1.1521045401128824
CC(C)CCNC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,4.533500000000004,1.1521030322790986
Cc1cc(C(=O)N[C@H](C)c2nc[nH]n2)c(C)n1-c1cccc(Br)c1,3.465740000000002,1.151780011210617
COc1cccc(-c2nc3ccc(C(=O)N(C)CC[C@@H]4CCCCO4)cc3o2)c1,4.534600000000004,1.1516356053694758
Oc1ccc(C[C@H](Cc2ccc(F)cc2Cl)[NH2+]CCCl)cc1,3.1407000000000025,1.151473183945083
O=c1c(=O)n(-c2ccc(Br)cc2)ccn1Cc1ccccc1Cl,3.463400000000002,1.1507874528179105
C[C@]12CCC(=O)N1[C@@H](C(=O)Oc1ccc(Cl)cc1Br)CS2,3.4619000000000018,1.1501527859046883
CCC(=O)N1CCC(Nc2cc(Cl)ccc2C)CC1,3.4613200000000024,1.1499077131047402
O=C(Nc1nc2c(s1)CCC[C@H]2C(=O)N1CCC(C(=O)OCCS)CC1)c1ccc2c(c1)OCO2,3.2556000000000016,1.1486054788238218
CS(=O)(=O)c1ccccc1C(=O)Nc1ccc(Cc2nc3ccccc3s2)cc1,4.542900000000004,1.1481301445330205
N#Cc1c(N)nc2c(c1-c1ccco1)CCCCCC2,3.454480000000002,1.1470314198457485
Cc1csc(=O)n1CC(=O)N1CCc2sccc2[C@@H]1c1ccccc1,3.4540200000000025,1.1468388983039894
CC(C)[C@@H]1CN(C(=O)c2ccc(OC(F)S)nn2)c2ccccc2N1,3.1352000000000015,1.1453414453414459
COc1ccc2c(c1)[C@H](N[C@H](c1ccc(F)cc1)C(F)(F)F)CCO2,4.551100000000003,1.1447037586229118
N#Cc1cnc(Nc2nc3ccccc3o2)nc1-c1ccc(Cl)cc1,4.553480000000002,1.1437160439786793
C[C@H](NC(=O)NCc1ccc(-n2ccnc2C(C)(C)C)c(F)c1)[C@@H](C)CO,3.1250000000000018,1.1435028248587575
C[C@H](Nc1cccc2c1C[NH+](CCCC(F)(S)S)C2)C(=O)Nc1cccc(C#N)c1,3.1589800000000015,1.1431771517962872
Cc1noc([C@H](C)NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)n1,4.554820000000003,1.1431612662558996
OC[C@@H]([NH2+]Cc1ccc(Cl)c(Cl)c1)c1ccc(Cl)cc1,3.4438000000000013,1.1425909266161167
O=C(/C=C/c1cccnc1)Nc1ccc(C(=O)Nc2nccs2)cc1,3.4423000000000012,1.1419721384091934
CC(=O)Nc1cc(NCc2cccc3cn[nH]c23)ccc1C,3.4418200000000017,1.1417743777997416
C[C@H](NC(=O)OC(C)(C)C)C(=O)Nc1cc(F)cc(Br)c1,3.4399000000000015,1.140984552272291
Cc1cc(C)cc(C2(C(=O)OCC(=O)N3CCO[C@@H]4CCCC[C@@H]43)CCC2)c1,3.438340000000002,1.1403442490683
CCOc1ccc(NCc2cccc3c2OCO3)cc1OC,3.434700000000002,1.1388551715326143
Cc1[nH]ncc1CCCNc1ccc(Br)cc1[N+](=O)[O-],3.4335200000000015,1.138373933915531
CSCc1cc(F)ccc1CNC(=O)C[C@@H](O)c1ccccc1,3.428600000000002,1.136375206821943
COc1ccc(-c2ccccc2)cc1C[NH+]1CCC[C@H](c2cn[nH]c2)C1,3.0478000000000005,1.1350496156383172
COc1cc(C(=O)N[C@@H]2CCCc3c2cnn3C)c(C)cc1OC(C)S,3.199120000000002,1.1342314517580885
Cc1ccc(Cl)cc1NC(=O)CSc1nnc(C)n1-c1ccccc1C,4.576760000000003,1.1342119282579457
CNc1nc(C(=O)N2CC=C(c3cccc(C)c3)CC2)cs1,3.4227200000000026,1.1340028403327258
O=C(/C=C/c1csc(-c2ccco2)n1)c1cc(F)cc(F)c1,4.577400000000003,1.1339546088500052
Cc1ccc(-c2ncco2)cc1NC(=O)CCCC(=O)NCCCl,3.1138200000000014,1.1339456787673283
CCN(CC(O)Cl)S(=O)(=O)c1ccc2c(c1)CCN2Cc1nc(-c2ccc(C)cc2)no1,3.175520000000003,1.132716761446044
COc1ccccc1NC(=O)c1sc(NC(=O)c2ccc(F)cc2)c(C#N)c1C,4.5805000000000025,1.1327111673521029
O=C(Nc1ccn(-c2ncccc2Cl)n1)c1ccc(Cl)o1,3.4194000000000013,1.1326711375427059
COc1ccc(-c2ccc(/C=C3/C(=N)N4C(=NC3=O)SN=C4SC(C)C)o2)c([N+](=O)[O-])c1,4.581670000000004,1.1322431354201554
COc1ccc(-c2nc(C(=O)N[C@H](C)c3ccc(F)c(F)c3)cs2)cc1,4.587900000000003,1.1297625795075246
O=C(NCCc1ccccc1)c1cccc(-c2ccc(S(=O)(=O)N3CCOCC3)s2)c1,3.4085000000000027,1.1283380458686785
CCOC(=O)C1=C(C)N(C(C)C)C(=O)/C1=C\c1cc(OC)ccc1OC,3.174900000000002,1.1263465552787335
CCC(C)[C@@H](C#N)OC(=O)CCNC(=O)NC12CC3CC(CC(C3)C1)C2,3.125980000000001,1.1254489693551941
CC(C)[C@H](NC(=O)CSc1nnc(-c2ccc(Br)cc2)n1C)c1ccccc1,4.850200000000004,1.1253877704195152
CC(C)(C)NC(=O)N1CCC(CNC(=O)c2cccc(Br)c2)CC1,3.399000000000002,1.1246096189881332
COc1cccc2cc([C@@H](C)NC(=O)N[C@H](CO)CC(S)Cl)oc12,3.0473000000000012,1.123222546559465
CC(CF)[C@@H](C(=O)Nc1ccc(CNS(C)(=O)=O)cc1)c1ccccc1,3.0637000000000016,1.122831876105009
C[C@@H]1CC[C@@H](C)N(C(=O)/C=C/c2ccc(F)cc2[N+](=O)[O-])C1,3.3941000000000026,1.1227037798119444
O=C(CCCN1C(=O)NC2(CCCC2)C1=O)Nc1cnc(-c2ccccc2)s1,3.3934000000000006,1.1224324660774307
O=S(=O)(CCCCl)N1CCN(Cc2nc(-c3ccc(F)cc3)cs2)CC1,3.025500000000002,1.1218419463544818
Cc1ccc(C(=O)CCC(=O)Nc2cc(Cl)c(O)c(Cl)c2)cc1,4.609020000000004,1.1214963145268535
CCOC(=O)[C@@H](O)c1c(-c2ccc(Cl)cc2)nc2ccc(F)cn12,3.3903000000000016,1.1212337702677524
Cc1cc(C[C@H](C)N[C@H](CCN)c2ccc(Cl)s2)[nH]n1,3.0437200000000004,1.121174269531969
C/C=C/C(=O)N1Cc2nn(-c3cccc(C)c3)c(-n3cccc3)c2C1,3.3897200000000023,1.1210100106813732
C=C(Cl)CCc1ccc(OC)c(OC)c1,3.3889000000000022,1.120693935820248
CC[C@H]([NH2+]CCC(C)(C)C)c1nnc(C[C@@H]2CCCCO2)s1,3.1004000000000014,1.120176616129712
CC[C@H](NC(=O)C(=O)Nc1ccccc1-n1cccn1)c1ccc(C)cc1,3.386720000000002,1.1198552018248544
Cc1ccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccccc3)C2)c(OCc2ccccc2)c1,4.613420000000004,1.1198014156264318
C[C@H](Nc1cccc2c1C[NH+](CCCC(S)(S)S)C2)C(=O)Nc1cccc(C#N)c1,3.119280000000002,1.1190128468192193
CSc1ccc(Cl)cc1NCC(=O)NCc1ccco1,3.3832000000000013,1.1185056902523507
COc1cc(C#N)ccc1OC(=O)[C@@H]1CC(c2ccc(Cl)s2)=NO1,3.3803800000000024,1.1174287795902753
CCOc1cccc([C@H](O)CNC(=O)NCc2cccc([N+]3=CCCC3)c2)c1,3.1267000000000014,1.1157845408252118
CC(C)NC(=O)[C@H](Cl)c1cccc(C2CC2)c1,3.368500000000002,1.1129328838492192
CC[C@@H]1CCCC[C@@H]1OCc1cnc(NN)s1,2.9141000000000004,1.1127427009923774
CCn1cc(C(=O)N2C[C@H](C(=O)NCCCC(C)(C)C)CC[C@@H]2C)cn1,3.0862000000000016,1.1118063538509775
c1ccc2c(c1)C[C@@H](CSc1nc3ccccc3o1)S2,4.6369000000000025,1.1109108681043427
Cc1cccc(-c2noc(-c3ccccc3OCC(=O)Nc3ccc([N+](=O)[O-])cc3)n2)c1,4.637720000000003,1.110604987421536
Cc1ccc([C@H](CO)Cc2ccncc2Cl)cc1,3.362020000000002,1.1105080648115369
CN(C)C(=O)[C@H]1CSCN1C(=O)/C=C/c1cc(C(F)(F)F)ccc1Cl,3.3617000000000026,1.1103888176768613
Cc1cc(O[C@H](C)C(=O)NCc2ccc(N3CCCC3)cc2)cc(C)c1Cl,4.640740000000004,1.1094810878018442
Cc1ccccc1Cn1c(CNC(=O)CCc2ccccc2)nc2ccccc21,4.642020000000004,1.1090059804387264
O=C1C[C@@H](c2cncn2CBr)[C@@H](c2cccc(Br)c2)C(=O)N1,2.911900000000001,1.1085338966666494
O=C(NC1CCOCC1)N[C@@H](c1ccc(OCS)cc1)C1CCOCC1,2.8986000000000014,1.1085262885967182
O=C([C@@H]1CCCN1S(=O)(=O)c1cccs1)N1CCC(COCc2ccccc2)CC1,3.356600000000002,1.1084945843981995
O=Cc1ccc(-c2ccc(Cl)c(Br)c2)s1,4.643500000000001,1.1084575600851836
C/C(=C/c1ccc(F)cc1)C(=O)OCCc1c(C)n[nH]c1C,3.354840000000001,1.1078436139949916
O=C(Nc1ccc(C[NH+]2CCC(CCl)CC2)cc1)c1ccc(-n2ccnc2)c([N+](=O)[O-])c1,3.0665000000000013,1.1067490321858517
COc1ccc(NC(=O)N[C@@H](C)c2nc(C)cs2)cc1OC,3.351420000000002,1.1065826347523329
COc1ccc(-c2nnc(S[C@H]3CCOC3=O)n2-c2ccccc2)cc1,3.350500000000002,1.106244316459534
Cc1cc(N2CCC[C@@H](OC(=O)/C=C/c3nc4ccccc4s3)C2)nc(C)[nH+]1,3.347640000000002,1.1051949938270118
COc1ccc(OC)c(/C=C2\C(=O)N(C(C)C)C(C)=C2C(=O)OCS)c1,3.0423000000000022,1.1051431165374084
O=S(=O)([N-]c1cccc(-c2cn[nH]c2)c1)c1c[nH]c2ncccc12,3.347100000000001,1.1049972775122516
C[C@@H](Sc1nnc(-c2ccc(Cl)cc2)n1C[C@H]1CCCO1)C(=O)N(C)C,3.346300000000002,1.1047046018020206
COCC[C@H](N[C@H](C)c1nc2ccccc2n1C)c1ccc(Cl)cc1,4.655100000000004,1.1041931001147955
CC(C)Oc1ccc(CNC(=O)NCc2ccc3c(c2)OCO3)cc1F,3.341000000000001,1.1027727546714892
COc1ccc(O)c(C[NH2+][C@@H]2CCCOc3c(C)cc(Cl)cc32)c1,3.339920000000002,1.1023806081634628
C[C@@H]1CCC[C@@H]1NC(=O)c1cc(F)ccc1NC(=O)[C@@H]1C[C@@H]1C,3.3386000000000022,1.1019020103527155
Cc1csc([C@@H](C)NC(=O)C(=O)Nc2ccc(Br)c(C)c2)n1,3.3383400000000014,1.101807830723494
CC[C@@H]1CCCCN1C(=O)CNc1ccc(F)cc1C,3.3371200000000023,1.1013663042432413
COc1cc2ccccc2cc1C(=O)Nc1nnc([C@@H]2CCCO2)o1,3.3352000000000013,1.1006727534839025
C[C@@H](CNC(=O)Cc1cnn(-c2ccccc2)c1)c1ccccc1,3.3347000000000016,1.1004924037710928
COc1ccc(C)c2sc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)nc12,4.666420000000003,1.1000888131443443
COc1ccc(-c2nc(CNC(=O)c3ccccc3Cl)no2)cc1,3.3286000000000016,1.0983008256551399
Cn1nc2c3c(c1=O)C3N(C(=O)CCSc1ccccc1Cl)CC2,2.403600000000001,1.0972698795068232
C=CCOc1ccc(/C=C2\SC(=S)N(c3ccc(OC)cc3OC)C2=O)cc1,4.674400000000005,1.0972288580984215
O=C1C[C@@H](c2cccc(Oc3ccccc3)c2)c2cc3c(cc2N1)OCO3,4.681700000000003,1.0946363798537184
Cc1ccc(S[C@H]2CCC[C@@](CO)([NH2+]CCCS)C2)cc1C,2.952540000000002,1.094179260757607
Cc1cc(CS)ccc1N[C@@H]1CC(=O)N(c2cccc(O)c2)C1=O,2.874420000000001,1.0931013368692977
CC(C)n1nc(CC(=O)Nc2cccc3c2ccn3C(C)C)c2ccccc2c1=O,4.694200000000004,1.0902490851139168
COC(=O)C1=NC2=C(C(=O)C[C@H](c3ccccc3Cl)C2)[C@H]1C,3.3043000000000013,1.0897269564191783
Cc1cc(NC(=O)[C@@H]2C[C@@H]3C=C[C@H]2C3)ncc1Br,3.3032200000000014,1.0893515953747692
O=C(NCCc1ccn(-c2ccccc2)n1)N[C@H](CF)c1ccncc1,2.8198000000000008,1.0859462434639024
Cc1ccc(CCl)cc1S(=O)(=O)NC[C@H]1COc2ccccc2O1,2.852120000000001,1.0855753580274508
C[C@@H]1C[C@H](C)CN(C(=O)c2ccc(NC3CC3)c([N+](=O)[O-])c2)C1,3.2872000000000012,1.0838393274170952
Brc1cncc(N[C@@H]2CCC[C@H]2[C@@H]2CCCC[NH2+]2)c1,2.5405999999999995,1.0836865698950962
CCC12CCN(C(=O)CS)C1C2C,1.5632,1.0836512694735887
C[C@@H](NC(=O)NCCC(F)(F)F)c1ccc(NC(=O)NC2CC2)cc1,3.283100000000001,1.0824451045488965
Cc1ccc(C(=O)Nc2ccc(N3CCCC3=O)cc2)cc1[N+](=O)[O-],3.282320000000002,1.0821806157142198
COc1cc(C(=O)N(C)Cc2ccc(Cl)s2)ccc1OCc1cscn1,4.717800000000003,1.0821399464431238
Cc1cc(NC(=O)CCCn2ccnn2)c(OCS)cc1Cl,2.9249200000000015,1.0819091312142186
O=C(NCCNc1ncccn1)Nc1ccc2c(c1)Cc1ccccc1-2,3.2814000000000014,1.0818689631095082
CC=CCOc1ccc(/C=C2\SC(=S)N(c3ccc(OC)cc3OC)C2=O)cc1,5.064500000000005,1.080870012279426
C[C@@H](OC(=O)c1ccc2c(c1N)C(=O)c1ccccc1C2=O)C(=O)Nc1ccc(Cl)cn1,3.276600000000001,1.0802483462922134
CCOC(=O)C1=C(N)N(c2ccccc2)C2=C(C(=O)CC(C)(C)C2)[C@H]1c1cccs1,4.728500000000004,1.0785363031530215
CCN(CC[C@H]1CCCCO1)C(=O)c1ccc2c(c1)OCO2,2.8366000000000016,1.0776199856351474
O=S(=O)(/N=C1/CCCN1)c1cccc(/N=C/c2cc(Cl)ccc2O)c1,3.2668000000000017,1.0769674590353109
Cn1nc(C(S)S)cc1SCc1ccc([N+](=O)[O-])c(NN)c1,2.764400000000001,1.0769368402218644
C.C[NH+]C[C@H](NCc1ccc(Br)c(C)c1)C(C)C,2.4868200000000007,1.0764736878604568
CC[NH+](C[C@H]1CCN(Cc2nc(-c3cccc(C)c3)no2)C1)CC(C)(Cl)Cl,2.9655200000000015,1.0762718529167328
COc1cc(OC)cc([C@H]2CCN(C(=O)NC[C@H]3CCO[C@H]3C(C)C)C2)c1,3.2638000000000025,1.075970510309873
O=[N+]([O-])c1cc(S(=O)(=O)N(CCl)C2CC2)ccc1Cl,2.597600000000001,1.0753413253413255
